"","WORD","FREQ","FREQ_1","total_word","prob","ln_prob"
"1556","proponen","1",2,19190,0.000104220948410631,-9.1689974084418
"1557","propuesta","1",2,19190,0.000104220948410631,-9.1689974084418
"1558","proteccion","1",2,19190,0.000104220948410631,-9.1689974084418
"1559","provincia","1",2,19190,0.000104220948410631,-9.1689974084418
"1560","proximo","1",2,19190,0.000104220948410631,-9.1689974084418
"1561","proyecto","1",2,19190,0.000104220948410631,-9.1689974084418
"1562","psg","1",2,19190,0.000104220948410631,-9.1689974084418
"1563","psv","1",2,19190,0.000104220948410631,-9.1689974084418
"1564","publica","1",2,19190,0.000104220948410631,-9.1689974084418
"1565","publico","1",2,19190,0.000104220948410631,-9.1689974084418
"1566","pudiste","1",2,19190,0.000104220948410631,-9.1689974084418
"1567","puertas","1",2,19190,0.000104220948410631,-9.1689974084418
"1568","puesto","2",3,19190,0.000156331422615946,-8.76353230033364
"1569","puro","1",2,19190,0.000104220948410631,-9.1689974084418
"1570","pusieron","1",2,19190,0.000104220948410631,-9.1689974084418
"1571","puso","1",2,19190,0.000104220948410631,-9.1689974084418
"1572","qb","1",2,19190,0.000104220948410631,-9.1689974084418
"1573","qsf","1",2,19190,0.000104220948410631,-9.1689974084418
"1574","queda","6",7,19190,0.000364773319437207,-7.91623443994643
"1575","quedan","1",2,19190,0.000104220948410631,-9.1689974084418
"1576","quede","1",2,19190,0.000104220948410631,-9.1689974084418
"1577","querer","1",2,19190,0.000104220948410631,-9.1689974084418
"1578","quintana","1",2,19190,0.000104220948410631,-9.1689974084418
"1579","radial","1",2,19190,0.000104220948410631,-9.1689974084418
"1580","radio","1",2,19190,0.000104220948410631,-9.1689974084418
"1581","rafael","1",2,19190,0.000104220948410631,-9.1689974084418
"1582","rafagasdeestadio","1",2,19190,0.000104220948410631,-9.1689974084418
"1583","ramadan","1",2,19190,0.000104220948410631,-9.1689974084418
"1584","raul","1",2,19190,0.000104220948410631,-9.1689974084418
"1585","rbitros","1",2,19190,0.000104220948410631,-9.1689974084418
"1586","rcdespanyol","1",2,19190,0.000104220948410631,-9.1689974084418
"1587","re","1",2,19190,0.000104220948410631,-9.1689974084418
"1588","reacciono","1",2,19190,0.000104220948410631,-9.1689974084418
"1589","realizo","1",2,19190,0.000104220948410631,-9.1689974084418
"1590","reaparece","1",2,19190,0.000104220948410631,-9.1689974084418
"1591","recibe","1",2,19190,0.000104220948410631,-9.1689974084418
"1592","recibieron","1",2,19190,0.000104220948410631,-9.1689974084418
"1593","recibir","1",2,19190,0.000104220948410631,-9.1689974084418
"1594","reciclada","1",2,19190,0.000104220948410631,-9.1689974084418
"1595","reconocimiento","1",2,19190,0.000104220948410631,-9.1689974084418
"1596","recta","1",2,19190,0.000104220948410631,-9.1689974084418
"1597","recuperate","1",2,19190,0.000104220948410631,-9.1689974084418
"1598","recursos","1",2,19190,0.000104220948410631,-9.1689974084418
"1599","red","1",2,19190,0.000104220948410631,-9.1689974084418
"1600","reflexion","1",2,19190,0.000104220948410631,-9.1689974084418
"1601","reforma","1",2,19190,0.000104220948410631,-9.1689974084418
"1602","registra","1",2,19190,0.000104220948410631,-9.1689974084418
"1603","reincorporan","1",2,19190,0.000104220948410631,-9.1689974084418
"1604","reino","1",2,19190,0.000104220948410631,-9.1689974084418
"1605","rejuvenecido","1",2,19190,0.000104220948410631,-9.1689974084418
"1606","remontanda","1",2,19190,0.000104220948410631,-9.1689974084418
"1607","rendon","1",2,19190,0.000104220948410631,-9.1689974084418
"1608","reportaje","2",3,19190,0.000156331422615946,-8.76353230033364
"1609","reprise","1",2,19190,0.000104220948410631,-9.1689974084418
"1610","resistencia","1",2,19190,0.000104220948410631,-9.1689974084418
"1611","resolucion","1",2,19190,0.000104220948410631,-9.1689974084418
"1612","respecto","1",2,19190,0.000104220948410631,-9.1689974084418
"1613","responsabiliza","1",2,19190,0.000104220948410631,-9.1689974084418
"1614","responsable","1",2,19190,0.000104220948410631,-9.1689974084418
"1615","resuelves","1",2,19190,0.000104220948410631,-9.1689974084418
"1616","resumen","1",2,19190,0.000104220948410631,-9.1689974084418
"1617","retienen","1",2,19190,0.000104220948410631,-9.1689974084418
"1618","retransmitidos","1",2,19190,0.000104220948410631,-9.1689974084418
"1619","reune","1",2,19190,0.000104220948410631,-9.1689974084418
"1620","revancha","1",2,19190,0.000104220948410631,-9.1689974084418
"1621","revisa","1",2,19190,0.000104220948410631,-9.1689974084418
"1622","revisamos","1",2,19190,0.000104220948410631,-9.1689974084418
"1623","revoluciones","1",2,19190,0.000104220948410631,-9.1689974084418
"1624","revuelo","1",2,19190,0.000104220948410631,-9.1689974084418
"1625","rfef","1",2,19190,0.000104220948410631,-9.1689974084418
"1626","ribelles","1",2,19190,0.000104220948410631,-9.1689974084418
"1627","riesgos","1",2,19190,0.000104220948410631,-9.1689974084418
"1628","rincon","1",2,19190,0.000104220948410631,-9.1689974084418
"1629","rio","3",4,19190,0.000208441896821261,-8.47585022788186
"1630","ripoll","1",2,19190,0.000104220948410631,-9.1689974084418
"1631","river","1",2,19190,0.000104220948410631,-9.1689974084418
"1632","robotica","1",2,19190,0.000104220948410631,-9.1689974084418
"1633","rodeyzaguirre","1",2,19190,0.000104220948410631,-9.1689974084418
"1634","rodrigoverah","1",2,19190,0.000104220948410631,-9.1689974084418
"1635","ronaldo","1",2,19190,0.000104220948410631,-9.1689974084418
"1636","roo","1",2,19190,0.000104220948410631,-9.1689974084418
"1637","rosewood","1",2,19190,0.000104220948410631,-9.1689974084418
"1638","rossi","1",2,19190,0.000104220948410631,-9.1689974084418
"1639","rossiagustinok","1",2,19190,0.000104220948410631,-9.1689974084418
"1640","rotaciones","1",2,19190,0.000104220948410631,-9.1689974084418
"1641","ruleta","1",2,19190,0.000104220948410631,-9.1689974084418
"1642","rumbo","1",2,19190,0.000104220948410631,-9.1689974084418
"1643","rumboaprimeracl","1",2,19190,0.000104220948410631,-9.1689974084418
"1644","rusa","1",2,19190,0.000104220948410631,-9.1689974084418
"1645","ruta","1",2,19190,0.000104220948410631,-9.1689974084418
"1646","ryazanskiy","1",2,19190,0.000104220948410631,-9.1689974084418
"1647","s","1",2,19190,0.000104220948410631,-9.1689974084418
"1648","sabe","1",2,19190,0.000104220948410631,-9.1689974084418
"1649","saez","1",2,19190,0.000104220948410631,-9.1689974084418
"1650","saludos","2",3,19190,0.000156331422615946,-8.76353230033364
"1651","salvadorenos","1",2,19190,0.000104220948410631,-9.1689974084418
"1652","salvo","1",2,19190,0.000104220948410631,-9.1689974084418
"1653","sanas","1",2,19190,0.000104220948410631,-9.1689974084418
"1654","sancion","1",2,19190,0.000104220948410631,-9.1689974084418
"1655","sanciones","7",8,19190,0.000416883793642522,-7.78270304732191
"1656","sanmartinsj","1",2,19190,0.000104220948410631,-9.1689974084418
"1657","santi","1",2,19190,0.000104220948410631,-9.1689974084418
"1658","sanvezzo","1",2,19190,0.000104220948410631,-9.1689974084418
"1659","scocco","1",2,19190,0.000104220948410631,-9.1689974084418
"1660","sean","1",2,19190,0.000104220948410631,-9.1689974084418
"1661","sebastian","1",2,19190,0.000104220948410631,-9.1689974084418
"1662","seccion","1",2,19190,0.000104220948410631,-9.1689974084418
"1663","sede","1",2,19190,0.000104220948410631,-9.1689974084418
"1664","sedrua","1",2,19190,0.000104220948410631,-9.1689974084418
"1665","seguir","3",4,19190,0.000208441896821261,-8.47585022788186
"1666","segun","1",2,19190,0.000104220948410631,-9.1689974084418
"1667","segunda","1",2,19190,0.000104220948410631,-9.1689974084418
"1668","segundab","1",2,19190,0.000104220948410631,-9.1689974084418
"1669","seis","1",2,19190,0.000104220948410631,-9.1689974084418
"1670","semaforos","1",2,19190,0.000104220948410631,-9.1689974084418
"1671","semanal","1",2,19190,0.000104220948410631,-9.1689974084418
"1672","semanas","3",4,19190,0.000208441896821261,-8.47585022788186
"1673","semedo","1",2,19190,0.000104220948410631,-9.1689974084418
"1674","semestre","1",2,19190,0.000104220948410631,-9.1689974084418
"1675","semporteriata","1",2,19190,0.000104220948410631,-9.1689974084418
"1676","senadora","1",2,19190,0.000104220948410631,-9.1689974084418
"1677","sencillo","1",2,19190,0.000104220948410631,-9.1689974084418
"1678","sensacion","1",2,19190,0.000104220948410631,-9.1689974084418
"1679","sep","1",2,19190,0.000104220948410631,-9.1689974084418
"1680","seria","1",2,19190,0.000104220948410631,-9.1689974084418
"1681","sesion","1",2,19190,0.000104220948410631,-9.1689974084418
"1682","sevieneelcali","1",2,19190,0.000104220948410631,-9.1689974084418
"1683","shoppings","1",2,19190,0.000104220948410631,-9.1689974084418
"1684","sido","2",3,19190,0.000156331422615946,-8.76353230033364
"1685","siempreavante","1",2,19190,0.000104220948410631,-9.1689974084418
"1686","siempreguilas","1",2,19190,0.000104220948410631,-9.1689974084418
"1687","siendo","2",3,19190,0.000156331422615946,-8.76353230033364
"1688","siente","1",2,19190,0.000104220948410631,-9.1689974084418
"1689","sigan","1",2,19190,0.000104220948410631,-9.1689974084418
"1690","siglo","2",3,19190,0.000156331422615946,-8.76353230033364
"1691","silenciado","1",2,19190,0.000104220948410631,-9.1689974084418
"1692","silla","1",2,19190,0.000104220948410631,-9.1689974084418
"1693","sindrome","1",2,19190,0.000104220948410631,-9.1689974084418
"1694","sirvo","1",2,19190,0.000104220948410631,-9.1689974084418
"1695","sistema","1",2,19190,0.000104220948410631,-9.1689974084418
"1696","soccerinstituteatmontverdeacademy","1",2,19190,0.000104220948410631,-9.1689974084418
"1697","socios","1",2,19190,0.000104220948410631,-9.1689974084418
"1698","sol","1",2,19190,0.000104220948410631,-9.1689974084418
"1699","soler","1",2,19190,0.000104220948410631,-9.1689974084418
"1700","solicito","1",2,19190,0.000104220948410631,-9.1689974084418
"1701","solicitud","1",2,19190,0.000104220948410631,-9.1689974084418
"1702","solo","2",3,19190,0.000156331422615946,-8.76353230033364
"1703","sombra","1",2,19190,0.000104220948410631,-9.1689974084418
"1704","somos","1",2,19190,0.000104220948410631,-9.1689974084418
"1705","sonrer","1",2,19190,0.000104220948410631,-9.1689974084418
"1706","sos","1",2,19190,0.000104220948410631,-9.1689974084418
"1707","sox","1",2,19190,0.000104220948410631,-9.1689974084418
"1708","space","1",2,19190,0.000104220948410631,-9.1689974084418
"1709","spaceboffins","1",2,19190,0.000104220948410631,-9.1689974084418
"1710","srtasamables","1",2,19190,0.000104220948410631,-9.1689974084418
"1711","staff","1",2,19190,0.000104220948410631,-9.1689974084418
"1712","station","1",2,19190,0.000104220948410631,-9.1689974084418
"1713","ste","1",2,19190,0.000104220948410631,-9.1689974084418
"1714","stergios","1",2,19190,0.000104220948410631,-9.1689974084418
"1715","story","1",2,19190,0.000104220948410631,-9.1689974084418
"1716","stps","1",2,19190,0.000104220948410631,-9.1689974084418
"1717","sub","1",2,19190,0.000104220948410631,-9.1689974084418
"1718","subio","1",2,19190,0.000104220948410631,-9.1689974084418
"1719","sucede","1",2,19190,0.000104220948410631,-9.1689974084418
"1720","suficientes","1",2,19190,0.000104220948410631,-9.1689974084418
"1721","sufre","3",4,19190,0.000208441896821261,-8.47585022788186
"1722","suicidio","1",2,19190,0.000104220948410631,-9.1689974084418
"1723","supercampeon","1",2,19190,0.000104220948410631,-9.1689974084418
"1724","supercopaxel","1",2,19190,0.000104220948410631,-9.1689974084418
"1725","supermercados","1",2,19190,0.000104220948410631,-9.1689974084418
"1726","sur","7",8,19190,0.000416883793642522,-7.78270304732191
"1727","susana","1",2,19190,0.000104220948410631,-9.1689974084418
"1728","suspender","1",2,19190,0.000104220948410631,-9.1689974084418
"1729","sustentabilidad","1",2,19190,0.000104220948410631,-9.1689974084418
"1730","swcomplices","1",2,19190,0.000104220948410631,-9.1689974084418
"1731","tablas","1",2,19190,0.000104220948410631,-9.1689974084418
"1732","tal","1",2,19190,0.000104220948410631,-9.1689974084418
"1733","talleres","1",2,19190,0.000104220948410631,-9.1689974084418
"1734","tambien","2",3,19190,0.000156331422615946,-8.76353230033364
"1735","tampico","1",2,19190,0.000104220948410631,-9.1689974084418
"1736","tanger","1",2,19190,0.000104220948410631,-9.1689974084418
"1737","tanque","1",2,19190,0.000104220948410631,-9.1689974084418
"1738","tanta","1",2,19190,0.000104220948410631,-9.1689974084418
"1739","tantoni","1",2,19190,0.000104220948410631,-9.1689974084418
"1740","tardigrados","1",2,19190,0.000104220948410631,-9.1689974084418
"1741","teaser","1",2,19190,0.000104220948410631,-9.1689974084418
"1742","teatral","1",2,19190,0.000104220948410631,-9.1689974084418
"1743","teatroscdmx","1",2,19190,0.000104220948410631,-9.1689974084418
"1744","tecnicos","1",2,19190,0.000104220948410631,-9.1689974084418
"1745","telecinco","1",2,19190,0.000104220948410631,-9.1689974084418
"1746","tendido","1",2,19190,0.000104220948410631,-9.1689974084418
"1747","teniendo","1",2,19190,0.000104220948410631,-9.1689974084418
"1748","terceradivision","1",2,19190,0.000104220948410631,-9.1689974084418
"1749","teremontes","1",2,19190,0.000104220948410631,-9.1689974084418
"1750","teresa","1",2,19190,0.000104220948410631,-9.1689974084418
"1751","terminaron","1",2,19190,0.000104220948410631,-9.1689974084418
"1752","terraceria","1",2,19190,0.000104220948410631,-9.1689974084418
"1753","terreno","1",2,19190,0.000104220948410631,-9.1689974084418
"1754","thanks","1",2,19190,0.000104220948410631,-9.1689974084418
"1755","thefutboltimes","1",2,19190,0.000104220948410631,-9.1689974084418
"1756","therealhos","1",2,19190,0.000104220948410631,-9.1689974084418
"1757","thrones","1",2,19190,0.000104220948410631,-9.1689974084418
"1758","ti","1",2,19190,0.000104220948410631,-9.1689974084418
"1759","tigre","1",2,19190,0.000104220948410631,-9.1689974084418
"1760","tiran","1",2,19190,0.000104220948410631,-9.1689974084418
"1761","tirolesa","1",2,19190,0.000104220948410631,-9.1689974084418
"1762","titulo","1",2,19190,0.000104220948410631,-9.1689974084418
"1763","tix","1",2,19190,0.000104220948410631,-9.1689974084418
"1764","to","1",2,19190,0.000104220948410631,-9.1689974084418
"1765","todas","1",2,19190,0.000104220948410631,-9.1689974084418
"1766","todosjuntos","1",2,19190,0.000104220948410631,-9.1689974084418
"1767","toma","1",2,19190,0.000104220948410631,-9.1689974084418
"1768","tomara","1",2,19190,0.000104220948410631,-9.1689974084418
"1769","tomas","1",2,19190,0.000104220948410631,-9.1689974084418
"1770","toque","1",2,19190,0.000104220948410631,-9.1689974084418
"1771","toronto","1",2,19190,0.000104220948410631,-9.1689974084418
"1772","total","1",2,19190,0.000104220948410631,-9.1689974084418
"1773","totalmente","1",2,19190,0.000104220948410631,-9.1689974084418
"1774","trabaja","1",2,19190,0.000104220948410631,-9.1689974084418
"1775","trabajan","1",2,19190,0.000104220948410631,-9.1689974084418
"1776","trabajos","1",2,19190,0.000104220948410631,-9.1689974084418
"1777","trae","1",2,19190,0.000104220948410631,-9.1689974084418
"1778","tramite","1",2,19190,0.000104220948410631,-9.1689974084418
"1779","transantiago","1",2,19190,0.000104220948410631,-9.1689974084418
"1780","transitos","1",2,19190,0.000104220948410631,-9.1689974084418
"1781","transmisiones","1",2,19190,0.000104220948410631,-9.1689974084418
"1782","transporte","1",2,19190,0.000104220948410631,-9.1689974084418
"1783","transportistas","1",2,19190,0.000104220948410631,-9.1689974084418
"1784","traslasredes","1",2,19190,0.000104220948410631,-9.1689974084418
"1785","tribunales","1",2,19190,0.000104220948410631,-9.1689974084418
"1786","tricolor","1",2,19190,0.000104220948410631,-9.1689974084418
"1787","tristeza","1",2,19190,0.000104220948410631,-9.1689974084418
"1788","triunfos","1",2,19190,0.000104220948410631,-9.1689974084418
"1789","trofeo","1",2,19190,0.000104220948410631,-9.1689974084418
"1790","trump","210",211,19190,0.0109953100573215,-4.51028645552568
"1791","tsjtabasco","1",2,19190,0.000104220948410631,-9.1689974084418
"1792","tumba","1",2,19190,0.000104220948410631,-9.1689974084418
"1793","turno","1",2,19190,0.000104220948410631,-9.1689974084418
"1794","tvunam","1",2,19190,0.000104220948410631,-9.1689974084418
"1795","ucl","1",2,19190,0.000104220948410631,-9.1689974084418
"1796","unbuenepitafioseria","1",2,19190,0.000104220948410631,-9.1689974084418
"1797","unica","1",2,19190,0.000104220948410631,-9.1689974084418
"1798","unicas","1",2,19190,0.000104220948410631,-9.1689974084418
"1799","unico","2",3,19190,0.000156331422615946,-8.76353230033364
"1800","unidad","1",2,19190,0.000104220948410631,-9.1689974084418
"1801","unido","1",2,19190,0.000104220948410631,-9.1689974084418
"1802","union","1",2,19190,0.000104220948410631,-9.1689974084418
"1803","universal","1",2,19190,0.000104220948410631,-9.1689974084418
"1804","universidadcatolica","1",2,19190,0.000104220948410631,-9.1689974084418
"1805","uno","1",2,19190,0.000104220948410631,-9.1689974084418
"1806","usar","1",2,19190,0.000104220948410631,-9.1689974084418
"1807","usaron","1",2,19190,0.000104220948410631,-9.1689974084418
"1808","usd","2",3,19190,0.000156331422615946,-8.76353230033364
"1809","usuario","1",2,19190,0.000104220948410631,-9.1689974084418
"1810","utilidad","1",2,19190,0.000104220948410631,-9.1689974084418
"1811","vacaciones","1",2,19190,0.000104220948410631,-9.1689974084418
"1812","valds","1",2,19190,0.000104220948410631,-9.1689974084418
"1813","valencia","1",2,19190,0.000104220948410631,-9.1689974084418
"1814","valiente","1",2,19190,0.000104220948410631,-9.1689974084418
"1815","valores","1",2,19190,0.000104220948410631,-9.1689974084418
"1816","vamoscali","1",2,19190,0.000104220948410631,-9.1689974084418
"1817","vamoscolocolo","1",2,19190,0.000104220948410631,-9.1689974084418
"1818","vamoscv","1",2,19190,0.000104220948410631,-9.1689974084418
"1819","var","1",2,19190,0.000104220948410631,-9.1689974084418
"1820","vargas","1",2,19190,0.000104220948410631,-9.1689974084418
"1821","varias","1",2,19190,0.000104220948410631,-9.1689974084418
"1822","varios","1",2,19190,0.000104220948410631,-9.1689974084418
"1823","vas","1",2,19190,0.000104220948410631,-9.1689974084418
"1824","vazquez","1",2,19190,0.000104220948410631,-9.1689974084418
"1825","vehiculos","1",2,19190,0.000104220948410631,-9.1689974084418
"1826","velezcf","1",2,19190,0.000104220948410631,-9.1689974084418
"1827","velezcfb","1",2,19190,0.000104220948410631,-9.1689974084418
"1828","velocidad","1",2,19190,0.000104220948410631,-9.1689974084418
"1829","venta","3",4,19190,0.000208441896821261,-8.47585022788186
"1830","ventaja","1",2,19190,0.000104220948410631,-9.1689974084418
"1831","verano","1",2,19190,0.000104220948410631,-9.1689974084418
"1832","verd","1",2,19190,0.000104220948410631,-9.1689974084418
"1833","verdad","1",2,19190,0.000104220948410631,-9.1689974084418
"1834","vergenza","2",3,19190,0.000156331422615946,-8.76353230033364
"1835","verlo","1",2,19190,0.000104220948410631,-9.1689974084418
"1836","version","1",2,19190,0.000104220948410631,-9.1689974084418
"1837","vestido","1",2,19190,0.000104220948410631,-9.1689974084418
"1838","veterano","1",2,19190,0.000104220948410631,-9.1689974084418
"1839","viaja","1",2,19190,0.000104220948410631,-9.1689974084418
"1840","viajan","1",2,19190,0.000104220948410631,-9.1689974084418
"1841","viajas","1",2,19190,0.000104220948410631,-9.1689974084418
"1842","viajeros","1",2,19190,0.000104220948410631,-9.1689974084418
"1843","viajes","1",2,19190,0.000104220948410631,-9.1689974084418
"1844","victorpinedamx","1",2,19190,0.000104220948410631,-9.1689974084418
"1845","videojuego","1",2,19190,0.000104220948410631,-9.1689974084418
"1846","vigentes","1",2,19190,0.000104220948410631,-9.1689974084418
"1847","vigilantes","1",2,19190,0.000104220948410631,-9.1689974084418
"1848","vigilaran","1",2,19190,0.000104220948410631,-9.1689974084418
"1849","vilches","1",2,19190,0.000104220948410631,-9.1689974084418
"1850","vilma","1",2,19190,0.000104220948410631,-9.1689974084418
"1851","vinculacion","1",2,19190,0.000104220948410631,-9.1689974084418
"1852","visa","1",2,19190,0.000104220948410631,-9.1689974084418
"1853","visitaron","1",2,19190,0.000104220948410631,-9.1689974084418
"1854","visitas","1",2,19190,0.000104220948410631,-9.1689974084418
"1855","viste","1",2,19190,0.000104220948410631,-9.1689974084418
"1856","visto","1",2,19190,0.000104220948410631,-9.1689974084418
"1857","visuales","1",2,19190,0.000104220948410631,-9.1689974084418
"1858","vivar","1",2,19190,0.000104220948410631,-9.1689974084418
"1859","vivartellez","1",2,19190,0.000104220948410631,-9.1689974084418
"1860","vivio","1",2,19190,0.000104220948410631,-9.1689974084418
"1861","volvieron","2",3,19190,0.000156331422615946,-8.76353230033364
"1862","vuelve","1",2,19190,0.000104220948410631,-9.1689974084418
"1863","vuelven","1",2,19190,0.000104220948410631,-9.1689974084418
"1864","vw","1",2,19190,0.000104220948410631,-9.1689974084418
"1865","waldemendez","1",2,19190,0.000104220948410631,-9.1689974084418
"1866","werder","1",2,19190,0.000104220948410631,-9.1689974084418
"1867","west","1",2,19190,0.000104220948410631,-9.1689974084418
"1868","weuro","1",2,19190,0.000104220948410631,-9.1689974084418
"1869","wfmwradio","1",2,19190,0.000104220948410631,-9.1689974084418
"1870","whats","1",2,19190,0.000104220948410631,-9.1689974084418
"1871","white","1",2,19190,0.000104220948410631,-9.1689974084418
"1872","will","1",2,19190,0.000104220948410631,-9.1689974084418
"1873","wnes","1",2,19190,0.000104220948410631,-9.1689974084418
"1874","wrx","1",2,19190,0.000104220948410631,-9.1689974084418
"1875","x","1",2,19190,0.000104220948410631,-9.1689974084418
"1876","xela","1",2,19190,0.000104220948410631,-9.1689974084418
"1877","xi","1",2,19190,0.000104220948410631,-9.1689974084418
"1878","xx","1",2,19190,0.000104220948410631,-9.1689974084418
"1879","yace","1",2,19190,0.000104220948410631,-9.1689974084418
"1880","yadimolina","1",2,19190,0.000104220948410631,-9.1689974084418
"1881","yan","1",2,19190,0.000104220948410631,-9.1689974084418
"1882","yo","1",2,19190,0.000104220948410631,-9.1689974084418
"1883","yoga","1",2,19190,0.000104220948410631,-9.1689974084418
"1884","youlife","1",2,19190,0.000104220948410631,-9.1689974084418
"1885","youtube","1",2,19190,0.000104220948410631,-9.1689974084418
"1886","zagadou","1",2,19190,0.000104220948410631,-9.1689974084418
"1887","zapotitlan","1",2,19190,0.000104220948410631,-9.1689974084418
"1888","zidan","1",2,19190,0.000104220948410631,-9.1689974084418
"1889","zoochilpan","1",2,19190,0.000104220948410631,-9.1689974084418
"1890","motor","397",398,19190,0.0207399687337155,-3.87569258371731
"1891","cali","397",398,19190,0.0207399687337155,-3.87569258371731
"1892","latinoamerica","397",398,19190,0.0207399687337155,-3.87569258371731
"1893","venezuela","434",435,19190,0.0226680562793121,-3.78679855791306
"1894","brasil","397",398,19190,0.0207399687337155,-3.87569258371731
"1895","argentina","398",399,19190,0.0207920792079208,-3.87318317211188
"1896","crimen","397",398,19190,0.0207399687337155,-3.87569258371731
"1897","narcotrafico","397",398,19190,0.0207399687337155,-3.87569258371731
"1898","estado","398",399,19190,0.0207920792079208,-3.87318317211188
"1899","marcha","397",398,19190,0.0207399687337155,-3.87569258371731
"1900","protesta","397",398,19190,0.0207399687337155,-3.87569258371731
"1901","armas","433",434,19190,0.0226159458051068,-3.78910005490134
"1902","seguridad","397",398,19190,0.0207399687337155,-3.87569258371731
"1903","democracia","399",400,19190,0.0208441896821261,-3.87068004189376
"1904","populismos","397",398,19190,0.0207399687337155,-3.87569258371731
"1905","dispuestos","31",32,19190,0.00166753517457009,-6.39640868620202
"1906","tomar","31",32,19190,0.00166753517457009,-6.39640868620202
"1907","venezolanos","27",28,19190,0.00145909327774883,-6.52994007882654
"1908","constituyente","30",31,19190,0.00161542470036477,-6.4281573845166
"1909","mm","22",23,19190,0.00119854090672225,-6.7266503730726
"1910","liberar","18",19,19190,0.00099009900990099,-6.9177056098353
"1911","amenaza","13",14,19190,0.000729546638874414,-7.22308725938649
"1912","bbcmundo","17",18,19190,0.000937988535695675,-6.97177283110558
"1913","regresa","13",14,19190,0.000729546638874414,-7.22308725938649
"1914","rociosanmiguel","13",14,19190,0.000729546638874414,-7.22308725938649
"1915","fusil","9",10,19190,0.000521104742053153,-7.5595594960077
"1916","preocupacion","11",12,19190,0.000625325690463783,-7.37723793921375
"1917","deptofdefense","9",10,19190,0.000521104742053153,-7.5595594960077
"1918","destacados","8",9,19190,0.000468994267847837,-7.66492001166553
"1919","elegida","8",9,19190,0.000468994267847837,-7.66492001166553
"1920","miembros","8",9,19190,0.000468994267847837,-7.66492001166553
"1921","quienes","8",9,19190,0.000468994267847837,-7.66492001166553
"1922","recien","8",9,19190,0.000468994267847837,-7.66492001166553
"1923","usa","10",11,19190,0.000573215216258468,-7.46424931620338
"1924","alexvzlalibre","8",9,19190,0.000468994267847837,-7.66492001166553
"1925","liber","8",9,19190,0.000468994267847837,-7.66492001166553
"1926","ortega","9",10,19190,0.000521104742053153,-7.5595594960077
"1927","delito","8",9,19190,0.000468994267847837,-7.66492001166553
"1928","desconoce","8",9,19190,0.000468994267847837,-7.66492001166553
"1929","humanidad","8",9,19190,0.000468994267847837,-7.66492001166553
"1930","implica","6",7,19190,0.000364773319437207,-7.91623443994643
"1931","lesa","8",9,19190,0.000468994267847837,-7.66492001166553
"1932","luisa","8",9,19190,0.000468994267847837,-7.66492001166553
"1933","nicolas","6",7,19190,0.000364773319437207,-7.91623443994643
"1934","comunidad","5",6,19190,0.000312662845231892,-8.07038511977369
"1935","desconozca","5",6,19190,0.000312662845231892,-8.07038511977369
"1936","fiscal","7",8,19190,0.000416883793642522,-7.78270304732191
"1937","general","7",8,19190,0.000416883793642522,-7.78270304732191
"1938","latina","20",21,19190,0.00109431995831162,-6.81762215127832
"1939","necesario","4",5,19190,0.000260552371026576,-8.25270667656764
"1940","risas","4",5,19190,0.000260552371026576,-8.25270667656764
"1941","anonymissnegra","3",4,19190,0.000208441896821261,-8.47585022788186
"1942","cuales","3",4,19190,0.000208441896821261,-8.47585022788186
"1943","ee","3",4,19190,0.000208441896821261,-8.47585022788186
"1944","influyentes","3",4,19190,0.000208441896821261,-8.47585022788186
"1945","lib","3",4,19190,0.000208441896821261,-8.47585022788186
"1946","mundo","4",5,19190,0.000260552371026576,-8.25270667656764
"1947","nicolasmaduro","3",4,19190,0.000208441896821261,-8.47585022788186
"1948","paises","4",5,19190,0.000260552371026576,-8.25270667656764
"1949","uu","3",4,19190,0.000208441896821261,-8.47585022788186
"1950","andreaprm","2",3,19190,0.000156331422615946,-8.76353230033364
"1951","aracely","2",3,19190,0.000156331422615946,-8.76353230033364
"1952","aseguro","3",4,19190,0.000208441896821261,-8.47585022788186
"1953","atentos","2",3,19190,0.000156331422615946,-8.76353230033364
"1954","balazo","2",3,19190,0.000156331422615946,-8.76353230033364
"1955","bolas","2",3,19190,0.000156331422615946,-8.76353230033364
"1956","considerada","2",3,19190,0.000156331422615946,-8.76353230033364
"1957","contraamarea","2",3,19190,0.000156331422615946,-8.76353230033364
"1958","crisis","2",3,19190,0.000156331422615946,-8.76353230033364
"1959","donald","2",3,19190,0.000156331422615946,-8.76353230033364
"1960","ej","2",3,19190,0.000156331422615946,-8.76353230033364
"1961","ejemplo","4",5,19190,0.000260552371026576,-8.25270667656764
"1962","ellas","2",3,19190,0.000156331422615946,-8.76353230033364
"1963","fracasados","2",3,19190,0.000156331422615946,-8.76353230033364
"1964","galardon","2",3,19190,0.000156331422615946,-8.76353230033364
"1965","infobaeamerica","18",19,19190,0.00099009900990099,-6.9177056098353
"1966","lideres","2",3,19190,0.000156331422615946,-8.76353230033364
"1967","meterle","2",3,19190,0.000156331422615946,-8.76353230033364
"1968","miauu","2",3,19190,0.000156331422615946,-8.76353230033364
"1969","michi","2",3,19190,0.000156331422615946,-8.76353230033364
"1970","michilovers","2",3,19190,0.000156331422615946,-8.76353230033364
"1971","milloneninstagrammsoifer","2",3,19190,0.000156331422615946,-8.76353230033364
"1972","nancy","2",3,19190,0.000156331422615946,-8.76353230033364
